,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
0,Vanderbilt,,134,133,29.3,5.0,10.3,.483,4.1,7.9,.520,0.9,2.4,.358,3.4,4.9,.693,2.1,3.5,5.6,1.9,1.1,0.4,2.3,2.3,14.2,,6.64,21.7,.562,.524,.233,.473,1474,7.8,12.9,11.2,14.3,2.2,1.5,15.5,26.0,,10.4,6.0,16.4,.167,,5.2,2.2,7.4
