,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
0,Ohio State,,33,2,20.3,3.6,5.7,.638,3.6,5.7,.642,0.0,0.0,.000,1.6,2.8,.559,1.7,3.0,4.7,0.3,0.5,1.1,1.5,2.1,8.8,,8.23,,.629,.638,.005,.495,,,,14.6,3.3,,4.7,18.0,24.0,,2.3,1.0,3.3,.198,,,,
