,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
0,Arkansas,,70,67,34.1,4.1,9.7,.420,2.1,4.6,.463,2.0,5.2,.382,2.8,3.9,.730,1.2,4.4,5.5,2.8,1.5,0.4,2.0,2.3,13.0,,7.74,,.560,.521,.530,.396,,,,9.5,15.6,,0.9,14.7,19.7,,4.3,3.9,8.2,.138,,,,
