,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
0,Pitt,,72,71,26.6,5.5,9.6,.568,5.5,9.6,.568,0.0,0.0,,2.7,4.3,.614,4.7,6.0,10.7,1.1,1.6,1.0,1.6,2.8,13.6,,8.22,,.582,.568,.000,.448,,,,22.7,8.2,,2.9,12.0,24.6,,5.4,9.6,15.0,.314,,,,
