,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
0,Temple,,135,130,32.2,4.4,8.2,.534,4.2,7.7,.549,0.1,0.5,.288,1.6,2.4,.671,3.0,5.5,8.5,2.1,0.5,1.6,1.4,2.5,10.5,,4.24,21.8,.562,.542,.060,.293,821,10.8,22.0,16.5,14.3,1.1,5.0,13.0,19.3,,9.5,9.7,19.2,.176,,1.2,5.3,6.6
