,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
0,Texas A&M,,87,72,26.0,3.9,9.1,.431,2.9,5.8,.494,1.1,3.3,.321,2.4,3.1,.768,1.5,3.0,4.6,2.0,1.0,0.2,2.0,2.1,11.3,,7.42,19.6,.534,.489,.364,.345,956,7.0,14.4,10.6,18.7,2.4,0.9,15.9,25.5,,4.8,4.0,8.8,.156,,4.6,2.6,7.2
