,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
0,LSU,,91,78,27.1,4.9,10.5,.467,4.8,10.2,.474,0.1,0.3,.222,2.8,4.6,.619,3.0,4.7,7.7,1.3,0.5,0.8,2.9,2.8,12.7,,5.38,17.7,.501,.470,.028,.434,1133,12.1,20.2,16.0,10.2,1.1,3.0,18.8,28.2,,1.9,3.9,5.8,.094,,-1.3,1.2,-0.2
