,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
0,Overall,,93,90,31.6,5.0,10.9,.454,3.6,6.9,.516,1.4,4.0,.349,2.6,3.3,.768,2.2,4.7,7.0,1.6,1.1,1.2,2.2,2.3,13.9,,6.79,,.555,.518,.367,.306,538,7.6,18.3,11.6,11.9,2.7,4.0,14.7,24.3,,5.9,6.3,12.3,.167,,,,
